,Unnamed: 0,airline,departure_city,departure_time,reaching_time,destination_city,journey_time,stop,ticket fare
660,660,Vistara,DEL Indira Gandhi Intl,13:00,21:35,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,564"
661,661,AirAsia India,DEL Indira Gandhi Intl,09:15,12:30,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,609"
662,662,Air India,DEL Indira Gandhi Intl,08:10,08:55,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,918"
663,663,Air India,DEL Indira Gandhi Intl,09:35,14:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,564"
664,664,Vistara,DEL Indira Gandhi Intl,21:20,08:35,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,609"
665,665,Vistara,DEL Indira Gandhi Intl,09:45,21:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,918"
666,666,Vistara,DEL Indira Gandhi Intl,06:10,00:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,564"
667,667,Vistara,DEL Indira Gandhi Intl,21:15,21:20,GOI Goa Intl,2h 40m,direct,"₹ 3,737"
668,668,Vistara,DEL Indira Gandhi Intl,21:25,21:20,GOI Goa Intl,2h 40m,direct,"₹ 4,167"
669,669,Vistara,DEL Indira Gandhi Intl,06:05,23:10,GOI Goa Intl,2h 40m,direct,"₹ 3,734"
670,670,Vistara,DEL Indira Gandhi Intl,13:00,13:35,GOI Goa Intl,2h 50m,direct,"₹ 4,564"
671,671,AirAsia India,DEL Indira Gandhi Intl,09:15,18:40,GOI Goa Intl,2h 25m,direct,"₹ 4,609"
672,672,SpiceJet,DEL Indira Gandhi Intl,08:20,21:30,GOI Goa Intl,2h 30m,direct,"₹ 4,538"
673,673,IndiGo,DEL Indira Gandhi Intl,11:30,22:30,GOI Goa Intl,2h 35m,direct,"₹ 5,225"
674,674,IndiGo,DEL Indira Gandhi Intl,05:50,17:40,GOI Goa Intl,2h 45m,direct,"₹ 5,744"
675,675,AirAsia India,DEL Indira Gandhi Intl,18:30,13:20,GOI Goa Intl,2h 40m,direct,"₹ 3,737"
676,676,AirAsia India,DEL Indira Gandhi Intl,21:30,22:35,GOI Goa Intl,2h 35m,direct,"₹ 4,335"
677,677,AirAsia India,DEL Indira Gandhi Intl,08:10,13:20,GOI Goa Intl,2h 40m,direct,"₹ 4,428"
678,678,Air India,DEL Indira Gandhi Intl,17:25,15:25,GOI Goa Intl,2h 45m,direct,"₹ 4,081"
679,679,Air India,DEL Indira Gandhi Intl,13:00,13:25,GOI Goa Intl,2h 25m,direct,"₹ 4,428"
680,680,Air India,DEL Indira Gandhi Intl,06:00,14:50,GOI Goa Intl,2h 35m,direct,"₹ 4,590"
681,681,SpiceJet,DEL Indira Gandhi Intl,21:25,14:25,GOI Goa Intl,2h 25m,direct,"₹ 4,081"
682,682,SpiceJet,DEL Indira Gandhi Intl,09:15,13:50,GOI Goa Intl,2h 40m,direct,"₹ 4,428"
683,683,IndiGo,DEL Indira Gandhi Intl,08:20,23:10,GOI Goa Intl,2h 40m,direct,"₹ 4,590"
684,684,IndiGo,DEL Indira Gandhi Intl,20:40,04:55,GOI Goa Intl,2h 45m,direct,"₹ 4,081"
685,685,IndiGo,DEL Indira Gandhi Intl,18:55,00:40,GOI Goa Intl,2h 40m,1 stop,"₹ 4,428"
686,686,IndiGo,DEL Indira Gandhi Intl,09:45,13:35,GOI Goa Intl,2h 50m,direct,"₹ 4,590"
687,687,IndiGo,DEL Indira Gandhi Intl,06:10,22:30,GOI Goa Intl,2h 35m,direct,"₹ 4,081"
688,688,IndiGo,DEL Indira Gandhi Intl,11:30,17:40,GOI Goa Intl,2h 45m,direct,"₹ 3,874"
689,689,IndiGo,DEL Indira Gandhi Intl,05:50,13:20,GOI Goa Intl,2h 40m,1 stop,"₹ 4,064"
690,690,AirAsia India,DEL Indira Gandhi Intl,18:30,22:35,GOI Goa Intl,2h 35m,direct,"₹ 3,728"
691,691,IndiGo,DEL Indira Gandhi Intl,21:30,13:20,GOI Goa Intl,2h 40m,direct,"₹ 3,874"
692,692,IndiGo,DEL Indira Gandhi Intl,18:40,15:25,GOI Goa Intl,2h 45m,direct,"₹ 4,064"
693,693,GoFirst,DEL Indira Gandhi Intl,18:40,17:15,GOI Goa Intl,4h 15m,direct,"₹ 3,728"
694,694,SpiceJet,DEL Indira Gandhi Intl,20:30,18:40,GOI Goa Intl,2h 25m,direct,"₹ 3,737"
695,695,IndiGo,DEL Indira Gandhi Intl,10:45,21:30,GOI Goa Intl,2h 30m,direct,"₹ 4,167"
696,696,IndiGo,DEL Indira Gandhi Intl,16:15,00:20,GOI Goa Intl,2h 35m,direct,"₹ 3,734"
697,697,Vistara,DEL Indira Gandhi Intl,19:00,22:35,GOI Goa Intl,4h 35m,direct,"₹ 4,335"
698,698,GoFirst,DEL Indira Gandhi Intl,19:55,18:40,GOI Goa Intl,2h 25m,direct,"₹ 4,428"
699,699,Air India,DEL Indira Gandhi Intl,14:55,13:25,GOI Goa Intl,2h 25m,direct,"₹ 4,081"
700,700,Air India,DEL Indira Gandhi Intl,10:40,14:25,GOI Goa Intl,2h 25m,direct,"₹ 4,564"
701,701,IndiGo,DEL Indira Gandhi Intl,20:00,21:30,GOI Goa Intl,2h 30m,direct,"₹ 4,609"
702,702,IndiGo,DEL Indira Gandhi Intl,10:40,12:30,GOI Goa Intl,2h 30m,direct,"₹ 4,538"
703,703,IndiGo,DEL Indira Gandhi Intl,12:40,22:30,GOI Goa Intl,2h 35m,direct,"₹ 4,564"
704,704,IndiGo,DEL Indira Gandhi Intl,11:00,22:35,GOI Goa Intl,2h 35m,direct,"₹ 4,609"
705,705,Vistara,DEL Indira Gandhi Intl,12:15,00:20,GOI Goa Intl,2h 35m,direct,"₹ 4,538"
706,706,Vistara,DEL Indira Gandhi Intl,12:00,14:50,GOI Goa Intl,2h 35m,1 stop,"₹ 4,428"
707,707,GoFirst,DEL Indira Gandhi Intl,11:10,22:30,GOI Goa Intl,2h 35m,direct,"₹ 4,590"
708,708,Air India,DEL Indira Gandhi Intl,20:30,23:10,GOI Goa Intl,2h 40m,1 stop,"₹ 4,081"
709,709,IndiGo,DEL Indira Gandhi Intl,02:10,00:40,GOI Goa Intl,2h 40m,1 stop,"₹ 5,052"
710,710,IndiGo,DEL Indira Gandhi Intl,22:00,13:20,GOI Goa Intl,2h 40m,1 stop,"₹ 5,068"
711,711,SpiceJet,DEL Indira Gandhi Intl,10:45,13:20,GOI Goa Intl,2h 40m,1 stop,"₹ 5,052"
712,712,SpiceJet,DEL Indira Gandhi Intl,19:55,21:20,GOI Goa Intl,2h 40m,1 stop,"₹ 4,951"
713,713,GoFirst,DEL Indira Gandhi Intl,14:55,17:45,TRV Thiruvananthapuram,3h 15m,1 stop,"₹ 4,951"
714,714,AirAsia India,DEL Indira Gandhi Intl,10:40,11:55,TRV Thiruvananthapuram,5h 15m,1 stop,"₹ 4,976"
715,715,AirAsia India,DEL Indira Gandhi Intl,20:00,11:25,TRV Thiruvananthapuram,3h 15m,1 stop,"₹ 4,905"
716,716,AirAsia India,DEL Indira Gandhi Intl,10:40,18:30,TRV Thiruvananthapuram,5h 35m,1 stop,"₹ 4,678"
717,717,IndiGo,DEL Indira Gandhi Intl,12:40,17:15,TRV Thiruvananthapuram,5h 45m,1 stop,"₹ 5,264"
718,718,IndiGo,DEL Indira Gandhi Intl,13:00,12:45,TRV Thiruvananthapuram,5h 50m,1 stop,"₹ 4,576"
719,719,SpiceJet,DEL Indira Gandhi Intl,16:15,13:05,TRV Thiruvananthapuram,5h 55m,1 stop,"₹ 4,900"
720,720,Vistara,DEL Indira Gandhi Intl,19:00,21:10,TRV Thiruvananthapuram,6h 10m,1 stop,"₹ 5,035"
721,721,GoFirst,DEL Indira Gandhi Intl,21:45,17:45,TRV Thiruvananthapuram,7h 00m,1 stop,"₹ 4,744"
722,722,GoFirst,DEL Indira Gandhi Intl,18:00,20:55,TRV Thiruvananthapuram,5h 35m,1 stop,"₹ 4,900"
723,723,Air India,DEL Indira Gandhi Intl,16:15,19:40,TRV Thiruvananthapuram,5h 40m,1 stop,"₹ 5,035"
724,724,Air India,DEL Indira Gandhi Intl,11:00,10:25,TRV Thiruvananthapuram,6h 35m,1 stop,"₹ 4,744"
725,725,SpiceJet,DEL Indira Gandhi Intl,12:00,12:45,TRV Thiruvananthapuram,6h 55m,1 stop,"₹ 4,951"
726,726,SpiceJet,DEL Indira Gandhi Intl,19:00,21:10,TRV Thiruvananthapuram,7h 45m,1 stop,"₹ 4,976"
727,727,GoFirst,DEL Indira Gandhi Intl,10:00,06:55,TRV Thiruvananthapuram,7h 50m,1 stop,"₹ 4,905"
728,728,AirAsia India,DEL Indira Gandhi Intl,19:55,11:55,TRV Thiruvananthapuram,5h 15m,1 stop,"₹ 4,951"
729,729,AirAsia India,DEL Indira Gandhi Intl,20:00,18:30,TRV Thiruvananthapuram,5h 35m,1 stop,"₹ 4,976"
730,730,AirAsia India,DEL Indira Gandhi Intl,21:45,17:15,TRV Thiruvananthapuram,5h 45m,1 stop,"₹ 4,905"
731,731,AirAsia India,DEL Indira Gandhi Intl,12:15,12:45,TRV Thiruvananthapuram,5h 50m,1 stop,"₹ 4,951"
732,732,IndiGo,DEL Indira Gandhi Intl,19:55,13:05,TRV Thiruvananthapuram,5h 55m,1 stop,"₹ 4,976"
733,733,IndiGo,DEL Indira Gandhi Intl,20:30,21:10,TRV Thiruvananthapuram,6h 10m,1 stop,"₹ 4,905"
734,734,IndiGo,DEL Indira Gandhi Intl,22:00,10:25,TRV Thiruvananthapuram,6h 35m,1 stop,"₹ 4,951"
735,735,IndiGo,DEL Indira Gandhi Intl,10:40,12:45,TRV Thiruvananthapuram,6h 55m,direct,"₹ 4,976"
736,736,IndiGo,DEL Indira Gandhi Intl,10:40,17:45,TRV Thiruvananthapuram,7h 00m,direct,"₹ 4,905"
737,737,IndiGo,DEL Indira Gandhi Intl,18:40,21:10,TRV Thiruvananthapuram,7h 45m,direct,"₹ 5,171"
738,738,SpiceJet,DEL Indira Gandhi Intl,14:30,06:55,TRV Thiruvananthapuram,7h 50m,1 stop,"₹ 5,535"
739,739,IndiGo,DEL Indira Gandhi Intl,06:40,10:25,TRV Thiruvananthapuram,8h 00m,1 stop,"₹ 4,905"
740,740,IndiGo,DEL Indira Gandhi Intl,08:10,17:15,TRV Thiruvananthapuram,8h 00m,1 stop,"₹ 5,171"
741,741,SpiceJet,DEL Indira Gandhi Intl,12:55,17:45,TRV Thiruvananthapuram,8h 10m,1 stop,"₹ 5,535"
742,742,AirAsia India,DEL Indira Gandhi Intl,11:30,07:10,TRV Thiruvananthapuram,8h 15m,1 stop,"₹ 5,115"
743,743,IndiGo,DEL Indira Gandhi Intl,06:55,17:45,TRV Thiruvananthapuram,3h 15m,1 stop,"₹ 5,501"
744,744,IndiGo,DEL Indira Gandhi Intl,07:10,11:25,TRV Thiruvananthapuram,3h 15m,1 stop,"₹ 5,850"
745,745,SpiceJet,DEL Indira Gandhi Intl,15:00,00:50,TRV Thiruvananthapuram,3h 15m,1 stop,"₹ 5,430"
746,746,GoFirst,DEL Indira Gandhi Intl,10:45,11:55,TRV Thiruvananthapuram,5h 15m,direct,"₹ 4,678"
747,747,Air India,DEL Indira Gandhi Intl,15:20,21:20,TRV Thiruvananthapuram,5h 15m,direct,"₹ 5,264"
748,748,GoFirst,DEL Indira Gandhi Intl,14:00,18:30,TRV Thiruvananthapuram,5h 35m,direct,"₹ 4,576"
749,749,AirAsia India,DEL Indira Gandhi Intl,03:50,20:55,TRV Thiruvananthapuram,5h 35m,direct,"₹ 4,859"
750,750,Vistara,DEL Indira Gandhi Intl,05:50,19:40,TRV Thiruvananthapuram,5h 40m,direct,"₹ 5,011"
751,751,Air India,DEL Indira Gandhi Intl,13:25,17:15,TRV Thiruvananthapuram,5h 45m,direct,"₹ 4,791"
752,752,IndiGo,DEL Indira Gandhi Intl,23:05,12:45,TRV Thiruvananthapuram,5h 50m,direct,"₹ 5,163"
753,753,Vistara,DEL Indira Gandhi Intl,06:40,13:05,TRV Thiruvananthapuram,5h 55m,direct,"₹ 5,175"
754,754,IndiGo,DEL Indira Gandhi Intl,12:55,13:05,TRV Thiruvananthapuram,5h 55m,direct,"₹ 4,831"
755,755,IndiGo,DEL Indira Gandhi Intl,11:30,11:00,TRV Thiruvananthapuram,6h 05m,direct,"₹ 5,163"
756,756,IndiGo,DEL Indira Gandhi Intl,06:55,21:10,TRV Thiruvananthapuram,6h 10m,direct,"₹ 5,175"
757,757,IndiGo,DEL Indira Gandhi Intl,07:10,21:10,TRV Thiruvananthapuram,6h 25m,direct,"₹ 4,831"
758,758,IndiGo,DEL Indira Gandhi Intl,15:00,07:50,AMD Ahmedabad,1h 25m,direct,"₹ 4,678"
759,759,IndiGo,DEL Indira Gandhi Intl,03:50,21:40,AMD Ahmedabad,2h 40m,direct,"₹ 5,264"
760,760,IndiGo,DEL Indira Gandhi Intl,05:50,19:55,AMD Ahmedabad,1h 40m,direct,"₹ 4,576"
761,761,Air India,DEL Indira Gandhi Intl,10:45,07:35,AMD Ahmedabad,1h 25m,direct,"₹ 4,678"
762,762,IndiGo,DEL Indira Gandhi Intl,13:25,21:45,AMD Ahmedabad,1h 40m,direct,"₹ 5,264"
763,763,IndiGo,DEL Indira Gandhi Intl,23:05,18:20,AMD Ahmedabad,1h 35m,direct,"₹ 4,576"
764,764,IndiGo,DEL Indira Gandhi Intl,02:25,21:10,AMD Ahmedabad,1h 35m,direct,"₹ 4,678"
765,765,IndiGo,DEL Indira Gandhi Intl,09:15,18:55,AMD Ahmedabad,1h 35m,direct,"₹ 5,264"
766,766,IndiGo,DEL Indira Gandhi Intl,09:35,22:35,AMD Ahmedabad,1h 40m,direct,"₹ 4,576"
767,767,IndiGo,DEL Indira Gandhi Intl,22:55,20:05,AMD Ahmedabad,1h 45m,1 stop,"₹ 4,900"
768,768,IndiGo,DEL Indira Gandhi Intl,14:30,08:05,AMD Ahmedabad,1h 35m,direct,"₹ 5,035"
769,769,IndiGo,DEL Indira Gandhi Intl,08:10,07:25,AMD Ahmedabad,1h 40m,direct,"₹ 4,744"
770,770,IndiGo,DEL Indira Gandhi Intl,21:35,01:50,AMD Ahmedabad,1h 35m,direct,"₹ 4,900"
771,771,IndiGo,DEL Indira Gandhi Intl,06:40,06:25,AMD Ahmedabad,1h 40m,direct,"₹ 5,035"
772,772,IndiGo,DEL Indira Gandhi Intl,16:05,08:35,AMD Ahmedabad,2h 15m,direct,"₹ 4,744"
773,773,IndiGo,DEL Indira Gandhi Intl,12:55,21:40,AMD Ahmedabad,2h 40m,direct,"₹ 4,900"
774,774,IndiGo,DEL Indira Gandhi Intl,15:20,07:25,AMD Ahmedabad,1h 40m,1 stop,"₹ 5,035"
775,775,IndiGo,DEL Indira Gandhi Intl,14:00,19:55,AMD Ahmedabad,1h 40m,direct,"₹ 4,744"
776,776,IndiGo,DEL Indira Gandhi Intl,11:30,07:35,AMD Ahmedabad,1h 25m,direct,"₹ 5,011"
777,777,IndiGo,DEL Indira Gandhi Intl,06:55,21:45,AMD Ahmedabad,1h 40m,direct,"₹ 5,162"
778,778,IndiGo,DEL Indira Gandhi Intl,07:10,18:20,AMD Ahmedabad,1h 35m,direct,"₹ 4,791"
779,779,IndiGo,DEL Indira Gandhi Intl,07:10,21:15,AMD Ahmedabad,6h 30m,direct,"₹ 4,859"
780,780,IndiGo,DEL Indira Gandhi Intl,04:55,01:50,AMD Ahmedabad,1h 35m,direct,"₹ 5,011"
781,781,Air India,DEL Indira Gandhi Intl,15:00,21:10,AMD Ahmedabad,1h 35m,direct,"₹ 4,791"
782,782,Vistara,DEL Indira Gandhi Intl,14:45,18:55,AMD Ahmedabad,1h 35m,direct,"₹ 5,163"
783,783,IndiGo,DEL Indira Gandhi Intl,06:25,08:05,AMD Ahmedabad,1h 35m,direct,"₹ 5,175"
784,784,IndiGo,DEL Indira Gandhi Intl,19:00,06:25,AMD Ahmedabad,1h 40m,direct,"₹ 4,831"
785,785,"Vistara, SpiceJet",DEL Indira Gandhi Intl,18:15,00:10,AMD Ahmedabad,1h 55m,direct,"₹ 5,163"
786,786,IndiGo,DEL Indira Gandhi Intl,06:10,21:15,AMD Ahmedabad,4h 15m,direct,"₹ 5,175"
787,787,IndiGo,DEL Indira Gandhi Intl,20:05,07:50,AMD Ahmedabad,1h 25m,direct,"₹ 4,831"
788,788,Air India,DEL Indira Gandhi Intl,16:45,07:35,AMD Ahmedabad,1h 25m,direct,"₹ 5,163"
789,789,IndiGo,DEL Indira Gandhi Intl,19:35,07:50,AMD Ahmedabad,1h 25m,direct,"₹ 5,175"
790,790,IndiGo,DEL Indira Gandhi Intl,17:20,18:20,AMD Ahmedabad,1h 35m,direct,"₹ 4,831"
791,791,IndiGo,DEL Indira Gandhi Intl,20:55,01:50,AMD Ahmedabad,1h 35m,direct,"₹ 5,163"
792,792,"Vistara, IndiGo",DEL Indira Gandhi Intl,18:20,21:10,AMD Ahmedabad,1h 35m,direct,"₹ 5,175"
793,793,"AirAsia India, IndiGo",DEL Indira Gandhi Intl,06:30,18:55,AMD Ahmedabad,1h 35m,direct,"₹ 4,831"
794,794,IndiGo,DEL Indira Gandhi Intl,05:45,08:05,AMD Ahmedabad,1h 35m,direct,"₹ 5,163"
795,795,"Vistara, IndiGo",DEL Indira Gandhi Intl,00:15,07:25,AMD Ahmedabad,1h 40m,direct,"₹ 5,175"
796,796,Vistara,DEL Indira Gandhi Intl,04:45,19:55,AMD Ahmedabad,1h 40m,direct,"₹ 4,831"
797,797,Air India,DEL Indira Gandhi Intl,06:20,21:45,AMD Ahmedabad,1h 40m,direct,"₹ 5,163"
798,798,SpiceJet,DEL Indira Gandhi Intl,19:00,06:25,AMD Ahmedabad,1h 40m,direct,"₹ 5,175"
799,799,GoFirst,DEL Indira Gandhi Intl,05:45,22:35,AMD Ahmedabad,1h 40m,direct,"₹ 4,831"
800,800,GoFirst,DEL Indira Gandhi Intl,18:15,20:05,AMD Ahmedabad,1h 45m,direct,"₹ 5,163"
801,801,GoFirst,DEL Indira Gandhi Intl,06:10,00:10,AMD Ahmedabad,1h 55m,direct,"₹ 5,175"
802,802,IndiGo,DEL Indira Gandhi Intl,20:05,07:50,AMD Ahmedabad,2h 15m,direct,"₹ 4,831"
803,803,IndiGo,DEL Indira Gandhi Intl,16:45,23:20,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,678"
804,804,Vistara,DEL Indira Gandhi Intl,14:45,23:20,BLR Bengaluru Intl,2h 40m,direct,"₹ 5,264"
805,805,Vistara,DEL Indira Gandhi Intl,00:15,10:40,BLR Bengaluru Intl,2h 30m,direct,"₹ 4,576"
806,806,IndiGo,DEL Indira Gandhi Intl,19:35,12:30,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,175"
807,807,SpiceJet,DEL Indira Gandhi Intl,17:20,08:55,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,373"
808,808,IndiGo,DEL Indira Gandhi Intl,06:30,09:00,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,045"
809,809,IndiGo,DEL Indira Gandhi Intl,04:45,10:50,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,163"
810,810,Air India,DEL Indira Gandhi Intl,22:15,11:50,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,175"
811,811,Air India,DEL Indira Gandhi Intl,17:00,22:40,BLR Bengaluru Intl,2h 50m,direct,"₹ 4,831"
812,812,SpiceJet,DEL Indira Gandhi Intl,06:25,20:25,BLR Bengaluru Intl,2h 50m,direct,"₹ 5,333"
813,813,SpiceJet,DEL Indira Gandhi Intl,06:10,17:05,BLR Bengaluru Intl,2h 50m,direct,"₹ 5,696"
814,814,GoFirst,DEL Indira Gandhi Intl,06:25,18:50,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,234"
815,815,GoFirst,DEL Indira Gandhi Intl,16:45,12:25,BLR Bengaluru Intl,2h 50m,direct,"₹ 5,011"
816,816,GoFirst,DEL Indira Gandhi Intl,00:15,09:00,BLR Bengaluru Intl,2h 55m,direct,"₹ 5,162"
817,817,IndiGo,DEL Indira Gandhi Intl,19:35,15:35,BLR Bengaluru Intl,2h 35m,direct,"₹ 4,791"
818,818,IndiGo,DEL Indira Gandhi Intl,17:20,11:55,BLR Bengaluru Intl,2h 40m,direct,"₹ 5,163"
819,819,IndiGo,DEL Indira Gandhi Intl,06:30,10:40,BLR Bengaluru Intl,2h 30m,direct,"₹ 5,175"
820,820,IndiGo,DEL Indira Gandhi Intl,05:45,12:25,BLR Bengaluru Intl,2h 50m,direct,"₹ 4,831"
821,821,IndiGo,DEL Indira Gandhi Intl,18:15,00:30,BLR Bengaluru Intl,3h 10m,direct,"₹ 5,163"
822,822,IndiGo,DEL Indira Gandhi Intl,20:05,12:30,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,175"
823,823,IndiGo,DEL Indira Gandhi Intl,04:45,08:55,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,831"
824,824,IndiGo,DEL Indira Gandhi Intl,20:55,00:05,BLR Bengaluru Intl,2h 50m,direct,"₹ 4,951"
825,825,Vistara,DEL Indira Gandhi Intl,18:20,00:05,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,976"
826,826,GoFirst,DEL Indira Gandhi Intl,22:15,09:00,BLR Bengaluru Intl,2h 55m,direct,"₹ 4,905"
827,827,Vistara,DEL Indira Gandhi Intl,05:35,15:35,BLR Bengaluru Intl,2h 35m,direct,"₹ 5,333"
828,828,GoFirst,DEL Indira Gandhi Intl,20:40,11:55,BLR Bengaluru Intl,2h 40m,direct,"₹ 5,696"
829,829,IndiGo,DEL Indira Gandhi Intl,20:40,11:00,BLR Bengaluru Intl,2h 40m,direct,"₹ 5,234"
830,830,IndiGo,DEL Indira Gandhi Intl,08:10,14:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,900"
831,831,IndiGo,DEL Indira Gandhi Intl,09:45,08:35,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,035"
832,832,IndiGo,DEL Indira Gandhi Intl,06:10,21:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,744"
833,833,SpiceJet,DEL Indira Gandhi Intl,06:15,00:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,900"
834,834,SpiceJet,DEL Indira Gandhi Intl,08:05,10:40,BLR Bengaluru Intl,2h 30m,direct,"₹ 5,035"
835,835,GoFirst,DEL Indira Gandhi Intl,09:05,19:55,BLR Bengaluru Intl,2h 30m,direct,"₹ 4,744"
836,836,IndiGo,DEL Indira Gandhi Intl,19:50,15:35,BLR Bengaluru Intl,2h 35m,direct,"₹ 5,163"
837,837,Vistara,DEL Indira Gandhi Intl,17:35,08:35,BLR Bengaluru Intl,2h 35m,direct,"₹ 5,175"
838,838,Vistara,DEL Indira Gandhi Intl,14:15,00:05,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,831"
839,839,IndiGo,DEL Indira Gandhi Intl,16:05,11:55,BLR Bengaluru Intl,2h 40m,direct,"₹ 5,163"
840,840,Air India,DEL Indira Gandhi Intl,09:35,11:00,BLR Bengaluru Intl,2h 40m,direct,"₹ 5,175"
841,841,Vistara,DEL Indira Gandhi Intl,06:05,23:20,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,831"
842,842,Vistara,DEL Indira Gandhi Intl,13:00,21:35,BLR Bengaluru Intl,2h 40m,direct,"₹ 5,163"
843,843,AirAsia India,DEL Indira Gandhi Intl,09:15,12:30,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,175"
844,844,Air India,DEL Indira Gandhi Intl,08:10,08:55,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,831"
845,845,Air India,DEL Indira Gandhi Intl,09:35,14:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,163"
846,846,Vistara,DEL Indira Gandhi Intl,21:20,08:35,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,175"
847,847,Vistara,DEL Indira Gandhi Intl,09:45,21:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,831"
848,848,Vistara,DEL Indira Gandhi Intl,06:10,00:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,951"
849,849,Vistara,DEL Indira Gandhi Intl,21:15,21:20,GOI Goa Intl,2h 40m,direct,"₹ 4,951"
850,850,Vistara,DEL Indira Gandhi Intl,21:25,21:20,GOI Goa Intl,2h 40m,direct,"₹ 4,976"
851,851,Vistara,DEL Indira Gandhi Intl,06:05,23:10,GOI Goa Intl,2h 40m,direct,"₹ 4,905"
852,852,Vistara,DEL Indira Gandhi Intl,13:00,13:35,GOI Goa Intl,2h 50m,direct,"₹ 4,799"
853,853,AirAsia India,DEL Indira Gandhi Intl,09:15,18:40,GOI Goa Intl,2h 25m,direct,"₹ 5,188"
854,854,SpiceJet,DEL Indira Gandhi Intl,08:20,21:30,GOI Goa Intl,2h 30m,direct,"₹ 4,735"
855,855,IndiGo,DEL Indira Gandhi Intl,11:30,22:30,GOI Goa Intl,2h 35m,direct,"₹ 4,900"
856,856,IndiGo,DEL Indira Gandhi Intl,05:50,17:40,GOI Goa Intl,2h 45m,direct,"₹ 5,035"
857,857,AirAsia India,DEL Indira Gandhi Intl,18:30,13:20,GOI Goa Intl,2h 40m,direct,"₹ 4,744"
858,858,AirAsia India,DEL Indira Gandhi Intl,21:30,22:35,GOI Goa Intl,2h 35m,direct,"₹ 5,163"
859,859,AirAsia India,DEL Indira Gandhi Intl,08:10,13:20,GOI Goa Intl,2h 40m,direct,"₹ 5,175"
860,860,Air India,DEL Indira Gandhi Intl,17:25,15:25,GOI Goa Intl,2h 45m,direct,"₹ 4,831"
861,861,Air India,DEL Indira Gandhi Intl,13:00,13:25,GOI Goa Intl,2h 25m,direct,"₹ 5,163"
862,862,Air India,DEL Indira Gandhi Intl,06:00,14:50,GOI Goa Intl,2h 35m,direct,"₹ 5,175"
863,863,SpiceJet,DEL Indira Gandhi Intl,21:25,14:25,GOI Goa Intl,2h 25m,1 stop,"₹ 4,831"
864,864,SpiceJet,DEL Indira Gandhi Intl,09:15,13:50,GOI Goa Intl,2h 40m,direct,"₹ 4,859"
865,865,IndiGo,DEL Indira Gandhi Intl,08:20,23:10,GOI Goa Intl,2h 40m,direct,"₹ 5,011"
866,866,IndiGo,DEL Indira Gandhi Intl,20:40,04:55,GOI Goa Intl,2h 45m,direct,"₹ 4,791"
867,867,IndiGo,DEL Indira Gandhi Intl,18:55,00:40,GOI Goa Intl,2h 40m,1 stop,"₹ 4,859"
868,868,IndiGo,DEL Indira Gandhi Intl,09:45,13:35,GOI Goa Intl,2h 50m,direct,"₹ 5,011"
869,869,IndiGo,DEL Indira Gandhi Intl,06:10,22:30,GOI Goa Intl,2h 35m,direct,"₹ 4,791"
870,870,IndiGo,DEL Indira Gandhi Intl,11:30,17:40,GOI Goa Intl,2h 45m,direct,"₹ 5,188"
871,871,IndiGo,DEL Indira Gandhi Intl,05:50,13:20,GOI Goa Intl,2h 40m,direct,"₹ 5,234"
872,872,AirAsia India,DEL Indira Gandhi Intl,18:30,22:35,GOI Goa Intl,2h 35m,direct,"₹ 4,799"
873,873,IndiGo,DEL Indira Gandhi Intl,21:30,13:20,GOI Goa Intl,2h 40m,direct,"₹ 4,921"
874,874,IndiGo,DEL Indira Gandhi Intl,18:40,15:25,GOI Goa Intl,2h 45m,direct,"₹ 5,264"
875,875,GoFirst,DEL Indira Gandhi Intl,18:40,17:15,GOI Goa Intl,4h 15m,direct,"₹ 4,824"
876,876,SpiceJet,DEL Indira Gandhi Intl,20:30,18:40,GOI Goa Intl,2h 25m,direct,"₹ 4,921"
